"scientificName","decimalLatitude","decimalLongitude","eventDate"
"Melopsittacus undulatus",-24.05778,132.74583,"2017-02-27"
"Melopsittacus undulatus",-32.64972,137.0053,"2014-09-06"
"Melopsittacus undulatus",-23.69956,133.81768,"2012-03-03"
"Melopsittacus undulatus",-22.27056,119.0897,"2012-07-23"
"Melopsittacus undulatus",-21.75003,114.9947,"2015-05-19"
"Melopsittacus undulatus",-23.79306,133.92361,"2012-12-30"
"Melopsittacus undulatus",-29.05889,141.8636,"2015-08-08"
"Melopsittacus undulatus",-32.5,142.19722,"2013-01-26"
"Melopsittacus undulatus",-28.30722,119.87361,"2017-07-19"
"Melopsittacus undulatus",-20.587541,140.442138,"2011-11-23"
"Melopsittacus undulatus",-32.57056,138.0914,"2013-11-18"
"Melopsittacus undulatus",-22.385461,143.026529,"2018-05-11"
"Melopsittacus undulatus",-23.432033,118.53087,"2014-04-04"
"Melopsittacus undulatus",-19.13722,136.06806,"2017-04-02"
"Melopsittacus undulatus",-28.07985,144.17976,"2014-09-14"
"Melopsittacus undulatus",-22.91039,139.91647,"2018-07-16"
"Melopsittacus undulatus",-29.31667,116.35,"2012-09-11"
"Melopsittacus undulatus",-24.55833,133.95833,"2011-02-01"
"Melopsittacus undulatus",-23.71472,133.79666,"2012-04-22"
"Melopsittacus undulatus",-27.44215,135.36514,"2016-08-08"
"Melopsittacus undulatus",-23.7375,133.85389,"2010-07-27"
"Melopsittacus undulatus",-29.71061,135.61626,"2011-04-10"
"Melopsittacus undulatus",-28.1171,145.1952,"2013-04-11"
"Melopsittacus undulatus",-27.98764,145.60875,"2012-07-01"
"Melopsittacus undulatus",-23.77497,133.90557,"2011-08-26"
"Melopsittacus undulatus",-31.10797,151.00684,"2013-05-17"
"Melopsittacus undulatus",-27.628306,152.046518,"2013-07-20"
"Melopsittacus undulatus",-28.59088,138.71596,"2016-09-07"
"Melopsittacus undulatus",-35.472421,143.461275,"2017-10-22"
"Melopsittacus undulatus",-27.85508,135.13163,"2016-08-09"
"Melopsittacus undulatus",-28.59088,138.71181,"2016-09-07"
"Melopsittacus undulatus",-19.928208,138.116233,"2018-08-23"
"Melopsittacus undulatus",-28.24731,140.22814,"2016-08-31"
"Melopsittacus undulatus",-19.347811,136.037024,"2017-12-27"
"Melopsittacus undulatus",-21.32194,120.40083,"2018-08-14"
"Melopsittacus undulatus",-35.47576,143.45329,"2011-11-19"
"Melopsittacus undulatus",-27.98764,145.60875,"2014-03-07"
"Melopsittacus undulatus",-20.362292,140.284312,"2012-07-26"
"Melopsittacus undulatus",-32.25,142.58333,"2010-03-27"
"Melopsittacus undulatus",-23.677631,133.718226,"2012-06-29"
"Melopsittacus undulatus",-23.255,133.77528,"2010-11-14"
"Melopsittacus undulatus",-25.155892,132.299803,"2010-02-13"
"Melopsittacus undulatus",-22.968662,119.293898,"2011-03-17"
"Melopsittacus undulatus",-21.63334,115.11131,"2012-09-05"
"Melopsittacus undulatus",-18.73868,138.318978,"2013-07-11"
"Melopsittacus undulatus",-22.88722,131.20639,"2010-07-23"
"Melopsittacus undulatus",-29.416666,142.25,"2010-11-01"
"Melopsittacus undulatus",-23.735619,133.856778,"2012-06-06"
"Melopsittacus undulatus",-27.17656,138.78145,"2016-09-11"
"Melopsittacus undulatus",-25.381026,135.441682,"2017-09-27"
"Melopsittacus undulatus",-21.00278,134.40971,"2011-12-23"
"Melopsittacus undulatus",-27.98764,145.60875,"2013-02-20"
"Melopsittacus undulatus",-17.86676,140.82575,"2018-09-23"
"Melopsittacus undulatus",-33.856185,151.180296,"2016-01-25"
"Melopsittacus undulatus",-28.019507,138.663562,"2015-04-28"
"Melopsittacus undulatus",-33.822326,151.107276,"2017-05-30"
"Melopsittacus undulatus",-23.811948,133.925126,"2014-04-15"
"Melopsittacus undulatus",-33.944293,150.724195,"2015-07-30"
"Melopsittacus undulatus",-24.3247,131.66568,"2014-10-18"
"Melopsittacus undulatus",-22.52917,142.995556,"2018-06-21"
"Melopsittacus undulatus",-23.67778,133.71806,"2010-09-22"
"Melopsittacus undulatus",-23.73333,133.8675,"2015-06-03"
"Melopsittacus undulatus",-21.80583,115.10794,"2017-04-09"
"Melopsittacus undulatus",-27.99806,142.49472,"2012-07-28"
"Melopsittacus undulatus",-25.24028,139.5614,"2012-05-18"
"Melopsittacus undulatus",-27.750964,140.730238,"2016-08-27"
"Melopsittacus undulatus",-33.98889,145.695,"2012-12-12"
"Melopsittacus undulatus",-33.80829,150.98208,"2017-06-22"
"Melopsittacus undulatus",-23.922661,134.033183,"2016-08-18"
"Melopsittacus undulatus",-32.57056,138.0914,"2014-01-25"
"Melopsittacus undulatus",-27.98764,145.60875,"2015-07-03"
